,Area,BHK,Bathroom,Furnishing,Locality,Parking,Price,Status,Transaction,Type,Area_log,Price_log
635,2000.0,4,3,Furnished,"Mohinder Apartments, Aashirwaad Chowk, Dwarka",1,31500000,Ready_to_move,Resale,Apartment,7.600902459542082,17.26549810379586
636,1500.0,3,3,Semi-Furnished,"Bank Apartments, Aashirwaad Chowk, Dwarka",1,14000000,Ready_to_move,Resale,Apartment,7.313220387090301,16.454567887579532
637,1550.0,3,2,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1,13200000,Ready_to_move,Resale,Apartment,7.346010209913293,16.3957273875566
638,1600.0,3,2,Semi-Furnished,"Bank Apartments, Aashirwaad Chowk, Dwarka",1,15800000,Ready_to_move,Resale,Apartment,7.3777589082278725,16.575520497997196
639,1600.0,3,3,Unfurnished,"Saheta Apartment, Aashirwaad Chowk, Dwarka",1,16200000,Ready_to_move,Resale,Apartment,7.3777589082278725,16.600521800202614
640,1800.0,3,2,Semi-Furnished,"Pushpanjali Apartments, Aashirwaad Chowk, Dwarka",1,15500000,Ready_to_move,Resale,Apartment,7.495541943884256,16.556350581889475
641,1470.0,3,2,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1,14500000,Ready_to_move,Resale,Apartment,7.293017679772782,16.489659207390805
642,1500.0,3,2,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1,14900000,Ready_to_move,Resale,Apartment,7.313220387090301,16.51687177091569
643,1750.0,3,3,Furnished,"Green Heavens Apartment, Aashirwaad Chowk, Dwarka",1,17200000,Ready_to_move,Resale,Apartment,7.4673710669175595,16.660419941783683
644,1650.0,3,3,Furnished,"Hum Sub Apartment, Aashirwaad Chowk, Dwarka",1,18000000,Ready_to_move,Resale,Apartment,7.408530566894626,16.70588231586044
645,1850.0,3,2,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1,15500000,Ready_to_move,Resale,Apartment,7.52294091807237,16.556350581889475
646,1480.0,3,2,Furnished,"Bank Apartments, Aashirwaad Chowk, Dwarka",1,15800000,Ready_to_move,Resale,Apartment,7.299797366758161,16.575520497997196
647,1214.0,2,2,Furnished,"Defence Officers Apartment, Aashirwaad Chowk, Dwarka",1,12600000,Ready_to_move,Resale,Apartment,7.101675971619444,16.349207371921707
648,1380.0,3,2,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1,15000000,Ready_to_move,Resale,Apartment,7.22983877815125,16.523560759066484
649,1600.0,4,2,Furnished,"Sanchar Vihar Apartment, Aashirwaad Chowk, Dwarka",1,19500000,Ready_to_move,Resale,Apartment,7.3777589082278725,16.785925023533974
650,1585.0,3,3,Semi-Furnished,"Sarve Satyam Apartment, Aashirwaad Chowk, Dwarka",1,16600000,Ready_to_move,Resale,Apartment,7.368339686311381,16.62491325332677
651,1700.0,3,3,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1,17200000,Ready_to_move,Resale,Apartment,7.438383530044307,16.660419941783683
652,1200.0,2,2,Semi-Furnished,"Palm Green Apartment, Aashirwaad Chowk, Dwarka",1,13000000,Ready_to_move,Resale,Apartment,7.090076835776092,16.38045991542581
653,1800.0,4,3,Semi-Furnished,"Neelachal, Aashirwaad Chowk, Dwarka",1,16500000,Ready_to_move,Resale,Apartment,7.495541943884256,16.61887093887081
654,1000.0,2,2,Semi-Furnished,"Kailash Apartments, Aashirwaad Chowk, Dwarka",1,10700000,Ready_to_move,Resale,Apartment,6.907755278982137,16.185754299432134
655,1500.0,3,2,Furnished,"New Jyoti Apartments, Aashirwaad Chowk, Dwarka",1,16200000,Ready_to_move,Resale,Apartment,7.313220387090301,16.600521800202614
656,1700.0,3,2,Furnished,"Green Heavens Apartment, Aashirwaad Chowk, Dwarka",1,16500000,Ready_to_move,Resale,Apartment,7.438383530044307,16.61887093887081
657,1750.0,3,2,Furnished,"PNB Employees Apartment, Aashirwaad Chowk, Dwarka",1,14900000,Ready_to_move,Resale,Apartment,7.4673710669175595,16.51687177091569
658,2700.0,4,3,Furnished,"Sadbhawna CGHS, Aashirwaad Chowk, Dwarka",1,27500000,Ready_to_move,Resale,Apartment,7.90100705199242,17.1296965626368
659,3050.0,5,5,Semi-Furnished,Commonwealth Games Village 2010,0,62500000,Ready_to_move,Resale,Apartment,8.022896869601457,17.95067711470663
660,3405.0,5,5,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3,70000000,Ready_to_move,Resale,Apartment,8.133000218583613,18.064005800013632
661,1500.0,3,3,Semi-Furnished,Commonwealth Games Village 2010,3,35500000,Ready_to_move,Resale,Apartment,7.313220387090301,17.385043254445645
662,2105.0,3,3,Unfurnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3,42100000,Ready_to_move,Resale,Apartment,7.652070746116482,17.55555829865261
663,2500.0,4,5,Semi-Furnished,"Project Commonwealth Games Village 2010, Akshardham Temple",3,42500000,Ready_to_move,Resale,Apartment,7.824046010856292,17.565014633894645
664,2090.0,3,4,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2,44000000,Ready_to_move,Resale,Apartment,7.644919344958857,17.599700191882537
665,2525.0,4,5,Semi-Furnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",3,43200000,Ready_to_move,Resale,Apartment,7.83399634170946,17.581351053214338
666,2500.0,4,4,Semi-Furnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",2,52500000,Ready_to_move,Resale,Apartment,7.824046010856292,17.776323727561852
667,2100.0,3,4,Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2,34300000,Ready_to_move,Resale,Apartment,7.649692623711514,17.35065591213617
668,2022.0,3,3,Semi-Furnished,"Project Commonwealth Games Village 2010, Akshardham Temple",2,38000000,Ready_to_move,Resale,Apartment,7.611842399580417,17.45309671769066
669,2650.0,4,5,Furnished,Commonwealth Games Village 2010,2,52500000,Ready_to_move,Resale,Apartment,7.882314918980268,17.776323727561852
670,1850.0,3,3,Unfurnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2,37500000,Ready_to_move,Resale,Apartment,7.52294091807237,17.43985149094064
671,2100.0,3,3,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2,37000000,Ready_to_move,Resale,Apartment,7.649692623711514,17.4264284706085
672,1700.0,3,4,Semi-Furnished,Commonwealth Games Village 2010,2,40000000,Ready_to_move,Resale,Apartment,7.438383530044307,17.50439001207821
673,2105.0,3,3,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2,36200000,Ready_to_move,Resale,Apartment,7.652070746116482,17.404569676796
674,1250.0,2,3,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",1,29000000,Ready_to_move,Resale,Apartment,7.1308988302963465,17.182806387950748
675,2552.0,4,5,Furnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",3,42500000,Ready_to_move,New_Property,Apartment,7.844632644464681,17.565014633894645
676,3112.0,5,5,Semi-Furnished,Commonwealth Games Village 2010,3,60000000,Ready_to_move,Resale,Apartment,8.043020885298283,17.909855120186375
677,2125.0,3,3,Semi-Furnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",2,36500000,Ready_to_move,Resale,Apartment,7.661527081358517,17.41282281855272
678,2065.0,3,4,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2,42500000,Ready_to_move,Resale,Apartment,7.632885505395133,17.565014633894645
679,3405.0,5,4,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3,71500000,Ready_to_move,Resale,Apartment,8.133000218583613,18.085208007664235
680,3050.0,5,5,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3,65000000,Ready_to_move,New_Property,Apartment,8.022896869601457,17.98989782785991
681,2300.0,5,5,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3,58000000,Ready_to_move,Resale,Apartment,7.7406644019172415,17.875953568510692
682,1455.0,2,2,Semi-Furnished,Commonwealth Games Village 2010,2,27500000,Ready_to_move,Resale,Apartment,7.282761179605593,17.1296965626368
683,3400.0,5,5,Semi-Furnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",3,70000000,Ready_to_move,New_Property,Apartment,8.131530710604252,18.064005800013632
684,3100.0,5,5,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3,65000000,Ready_to_move,Resale,Apartment,8.039157390473237,17.98989782785991
685,1400.0,2,3,Unfurnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3,28600000,Ready_to_move,Resale,Apartment,7.24422751560335,17.168917275790083
686,2126.0,3,3,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2,39000000,Ready_to_move,Resale,Apartment,7.661997558901893,17.47907220409392
687,1815.0,3,3,Semi-Furnished,Commonwealth Games Village 2010,2,32500000,Ready_to_move,Resale,Apartment,7.503840746698951,17.296750647299966
688,1700.0,3,3,Unfurnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",2,34000000,Ready_to_move,Resale,Apartment,7.438383530044307,17.341871082580436
689,700.0,2,2,Unfurnished,Alaknanda,0,16500000,Ready_to_move,Resale,Apartment,6.551080335043404,16.61887093887081
690,980.0,2,2,Semi-Furnished,"Shivalik Apartments, Alaknanda",2,13800000,Ready_to_move,Resale,Apartment,6.887552571664617,16.440179150127435
691,1350.0,3,3,Semi-Furnished,"Narmada Apartment, Alaknanda",2,21000000,Ready_to_move,Resale,Apartment,7.2078598714324755,16.860032995687696
692,1800.0,3,3,Semi-Furnished,"Gangotri Enclave, Alaknanda",2,22500000,Ready_to_move,Resale,Apartment,7.495541943884256,16.929025867174648
693,968.7510000000001,2,2,Semi-Furnished,"Aravali Apartments, Alaknanda",2,15000000,Ready_to_move,Resale,Apartment,6.876007612925089,16.523560759066484
694,1250.0,3,3,Semi-Furnished,"Narmada Apartment, Alaknanda",2,20000000,Ready_to_move,New_Property,Apartment,7.1308988302963465,16.811242831518264
695,1800.0,3,3,Furnished,"Aravali Apartments, Alaknanda",2,20000000,Ready_to_move,New_Property,Apartment,7.495541943884256,16.811242831518264
696,1400.0,3,2,Semi-Furnished,"Shivalik Apartments, Alaknanda",2,26000000,Ready_to_move,Resale,Builder_Floor,7.24422751560335,17.073607095985757
697,1000.0,3,3,Semi-Furnished,"Narmada Apartment, Alaknanda",2,19500000,Ready_to_move,Resale,Apartment,6.907755278982137,16.785925023533974
698,1800.0,4,2,Semi-Furnished,"Tara Apartment, Alaknanda",1,21500000,Ready_to_move,Resale,Apartment,7.495541943884256,16.883563493097892
699,1500.0,3,3,Unfurnished,Alaknanda,1,26500000,Ready_to_move,New_Property,Apartment,7.313220387090301,17.09265529095645
700,1600.0,3,3,Semi-Furnished,"Narmada Apartment, Alaknanda",2,20000000,Ready_to_move,Resale,Apartment,7.3777589082278725,16.811242831518264
701,1400.0,3,3,Furnished,"Narmada Apartment, Alaknanda carpet area 1400 sqft status Ready to Move floor Ground out of 3 floors transaction Resale furnishing Furnished facing North - East overlooking Garden/Park, Main Road society Narmada Apartment car parking 1 Open bathroom 3 balcony 1 ownership Freehold Near Alaknanda Main Market & Greater Kailash Metro Station. A very good 3 bhk flat for sale in rwa Narmada Apartment, delhi south. It is a superb property and offers an excellent view. The flat is unfurnished. It promises a comfortable stay. It is feng shuivaastu compliant, which is considered to bring positive energy. The appeal of the flat has been increased with the availability of a pipedGa. Indeed, the society too has multiple facilities for enjoyment, such as club housecommunity center and fitness centregym etc. It also has rain water harvesting system. It has a super builtUp area of 180 sq. Yards. read more Contact Agent View Phone No. Share Feedback Agent Sulabh Estate",1,18000000,Ready_to_move,Resale,Apartment,7.24422751560335,16.70588231586044
702,1400.0,3,2,Unfurnished,Alaknanda,1,19000000,Ready_to_move,Resale,Apartment,7.24422751560335,16.759949537130716
703,2700.0,4,4,Unfurnished,Greater Kailash 4 Nri Colony,2,36500000,Ready_to_move,Resale,Builder_Floor,7.90100705199242,17.41282281855272
704,1100.0,2,2,Unfurnished,Alaknanda,2,15000000,Ready_to_move,Resale,Apartment,7.003065458786462,16.523560759066484
705,1200.0,2,2,Semi-Furnished,Alaknanda,2,17500000,Ready_to_move,Resale,Apartment,7.090076835776092,16.67771143889374
706,1400.0,2,2,Semi-Furnished,Alaknanda,2,14000000,Ready_to_move,Resale,Apartment,7.24422751560335,16.454567887579532
707,1500.0,3,3,Semi-Furnished,"Project Gangotri Enclave, Alaknanda",2,21000000,Ready_to_move,Resale,Apartment,7.313220387090301,16.860032995687696
708,1320.0,3,2,Unfurnished,Alaknanda,2,15600000,Ready_to_move,Resale,Apartment,7.1853870155804165,16.562781472219765
709,1300.0,3,3,Unfurnished,"Project Gangotri Enclave, Gangotri Enclave, Alaknanda",2,19000000,Ready_to_move,Resale,Apartment,7.170119543449628,16.759949537130716
710,1150.0,2,2,Unfurnished,"Narmada Apartment, Alaknanda",1,16500000,Ready_to_move,Resale,Apartment,7.047517221357296,16.61887093887081
711,1440.0,3,3,Unfurnished,Alaknanda,1,19000000,Ready_to_move,Resale,Apartment,7.272398392570047,16.759949537130716
712,1400.0,2,2,Unfurnished,"Nilgiri Apartment, Alaknanda",1,16500000,Ready_to_move,Resale,Apartment,7.24422751560335,16.61887093887081
713,450.0,1,1,Semi-Furnished,Alaknanda,1,3000000,Ready_to_move,Resale,Builder_Floor,6.1092475827643655,14.914122846632385
714,1300.0,2,2,Semi-Furnished,"Yamuna Apartment, Alaknanda",1,15000000,Ready_to_move,Resale,Apartment,7.170119543449628,16.523560759066484
715,1200.0,2,2,Unfurnished,"Nilgiri Apartment, Alaknanda",1,14300000,Ready_to_move,Resale,Apartment,7.090076835776092,16.475770095230136
716,1300.0,3,2,Unfurnished,"Nilgiri Apartment, Alaknanda",1,18500000,Ready_to_move,Resale,Apartment,7.170119543449628,16.733281290048552
717,1400.0,3,3,Furnished,"Tara Apartment, Alaknanda carpet area 1400 sqft status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Furnished facing North - East overlooking Garden/Park society Tara Apartment car parking 1 Covered, 1 Open bathroom 3 balcony 4 ownership Freehold Near Alaknanda Main Market, Jamia Humderd University & Batra hospital. A very good 3 bhk flat for sale in rwa Tara Apartment, delhi south. It is a superb property and offers an excellent view. The flat is unfurnished. It promises a comfortable stay. It is feng shuivaastu compliant, which is considered to bring positive energy. The appeal of the flat has been increased with the availability of a pipedGa. Indeed, the society too has multiple facilities for enjoyment, such as club housecommunity center and fitness centregym etc. It also has rain water harvesting system. It has a super builtUp area of 180 sq. Yards. Other f read more Contact Agent View Phone No. Share Feedback Agent Sulabh Estate",1,19000000,Ready_to_move,Resale,Apartment,7.24422751560335,16.759949537130716
718,1400.0,3,3,Semi-Furnished,Alaknanda,1,19000000,Ready_to_move,Resale,Apartment,7.24422751560335,16.759949537130716
719,1500.0,3,2,Unfurnished,"Sarita Vihar, Mathura Road carpet area 1500 sqft status Ready to Move floor 2 out of 4 floors transaction Resale ownership Freehold overlooking Main Road car parking 1 Open bathroom 2 balcony 2 furnishing Unfurnished For sale second third duplex .spacious 3 bedrooms with 2 washrooms drawing and dining and moduler kitchen one scooter garrage. read more Contact Agent View Phone No. Share Feedback Shree Balaji Real Estate Pvt. Ltd. Has Maximum Property Options Is the Top Agent of the Locality Is Trusted by All Users 21 Property Options in Sarita Vihar, Mathura Road Shree Balaji Real Estate Pvt. Ltd. Certified Agent Locality Superstar Maximum options in Sarita Vihar, Mathura Road",1,13500000,Ready_to_move,Resale,Builder_Floor,7.313220387090301,16.41820024340866
720,1600.0,4,2,Semi-Furnished,"DDA Flats, Sarita Vihar, Mathura Road carpet area 1600 sqft status Ready to Move floor 1 out of 4 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Main Road society DDA Flats car parking 2 Open bathroom 2 balcony 2 ownership Freehold For sale First second third duplex in sarita vihar DDA Flates . this house free hold property clear titel . this flate well maintained and spacious peacefull location . no issue light water and parking read more Contact Agent View Phone No. Share Feedback Shree Balaji Real Estate Pvt. Ltd. Has Maximum Property Options Is the Top Agent of the Locality Is Trusted by All Users 21 Property Options in Sarita Vihar, Mathura Road Shree Balaji Real Estate Pvt. Ltd. Certified Agent Locality Superstar Maximum options in Sarita Vihar, Mathura Road",2,15800000,Ready_to_move,Resale,Apartment,7.3777589082278725,16.575520497997196
721,1200.0,5,4,Semi-Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,17000000,Ready_to_move,Resale,Apartment,7.090076835776092,16.64872390202049
722,1600.0,4,2,Semi-Furnished,"DDA Flats, Sarita Vihar, Mathura Road carpet area 1600 sqft status Ready to Move floor Ground out of 4 floors transaction Resale furnishing Semi-Furnished facing North - West overlooking Main Road society DDA Flats car parking 1 Open bathroom 2 balcony 2 ownership Freehold For slae Ground First Duplex in sarita vihar .posh locality in south delhi DDa coloney . This house spacious 4 bedrooms with 2 washrooms drawing and dinning . free hold proerty clear titel . near by all amnites . well develop location . read more Contact Agent View Phone No. Share Feedback Shree Balaji Real Estate Pvt. Ltd. Has Maximum Property Options Is the Top Agent of the Locality Is Trusted by All Users 21 Property Options in Sarita Vihar, Mathura Road Shree Balaji Real Estate Pvt. Ltd. Certified Agent Locality Superstar Maximum options in Sarita Vihar, Mathura Road",1,15500000,Ready_to_move,Resale,Apartment,7.3777589082278725,16.556350581889475
723,1250.0,3,2,Semi-Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,16000000,Ready_to_move,Resale,Apartment,7.1308988302963465,16.588099280204055
724,950.0,2,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,12900000,Ready_to_move,Resale,Apartment,6.856461984594587,16.3727378693319
725,1200.0,3,3,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,13500000,Ready_to_move,Resale,Apartment,7.090076835776092,16.41820024340866
726,1400.0,4,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,17800000,Ready_to_move,Resale,Apartment,7.24422751560335,16.694709015262312
727,950.0,2,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,13200000,Ready_to_move,Resale,Apartment,6.856461984594587,16.3957273875566
728,1350.0,3,3,Semi-Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,14000000,Ready_to_move,Resale,Apartment,7.2078598714324755,16.454567887579532
729,1550.0,4,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,17500000,Ready_to_move,Resale,Apartment,7.346010209913293,16.67771143889374
730,1300.0,3,2,Semi-Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,17000000,Ready_to_move,Resale,Apartment,7.170119543449628,16.64872390202049
731,1000.0,2,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar Pocket K",2,13000000,Ready_to_move,Resale,Apartment,6.907755278982137,16.38045991542581
732,1500.0,3,3,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar Pocket K",2,17000000,Ready_to_move,Resale,Apartment,7.313220387090301,16.64872390202049
733,950.0,2,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,12700000,Ready_to_move,Resale,Apartment,6.856461984594587,16.35711255142882
734,1200.0,3,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,13500000,Ready_to_move,Resale,Apartment,7.090076835776092,16.41820024340866
735,1400.0,4,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,17400000,Ready_to_move,Resale,Apartment,7.24422751560335,16.671980764184756
736,1500.0,4,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,17800000,Ready_to_move,Resale,Apartment,7.313220387090301,16.694709015262312
737,1050.0,2,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,12700000,Ready_to_move,Resale,Apartment,6.956545443151569,16.35711255142882
738,1550.0,4,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,16200000,Ready_to_move,Resale,Apartment,7.346010209913293,16.600521800202614
739,950.0,2,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,11100000,Ready_to_move,Resale,Apartment,6.856461984594587,16.222455666282563
740,1150.0,2,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,13600000,Ready_to_move,Resale,Apartment,7.047517221357296,16.42558035070628
741,1150.0,2,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar Pocket K",2,13100000,Ready_to_move,Resale,Apartment,7.047517221357296,16.38812278817138
742,1150.0,2,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,12500000,Ready_to_move,Resale,Apartment,7.047517221357296,16.34123920227253
743,1500.0,3,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,13600000,Ready_to_move,Resale,Apartment,7.313220387090301,16.42558035070628
744,1800.0,4,4,Furnished,"Sidharth Enclave, Kilokri, Ring Road",2,12000000,Ready_to_move,New_Property,Apartment,7.495541943884256,16.300417207752275
745,1300.0,3,3,Furnished,"Sidharth Enclave, Kilokri, Ring Road",1,20000000,Ready_to_move,New_Property,Apartment,7.170119543449628,16.811242831518264
746,1150.0,2,2,Unfurnished,Sarita Vihar Pocket B,1,13500000,Ready_to_move,Resale,Apartment,7.047517221357296,16.41820024340866
747,1500.0,3,2,Unfurnished,Sarita Vihar Pocket F,1,14000000,Ready_to_move,Resale,Apartment,7.313220387090301,16.454567887579532
748,1150.0,2,2,Semi-Furnished,"DDA Flats, Sarita Vihar, Mathura Road carpet area 1150 sqft status Ready to Move floor 3 out of 3 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Main Road society DDA Flats car parking 2 Open bathroom 2 balcony 3 ownership Freehold 2 BHK flat available for sale in sarita vihar excellent interiors flooring in all bedrooms complete wood work modular kitchen beautiful bathrooms extremely well maintained ample parking space read more Contact Agent View Phone No. Share Feedback Lavish Associates Certified Agent Trusted by Users Genuine Listings Market Knowledge",2,10800000,Ready_to_move,Resale,Apartment,7.047517221357296,16.195056692094447
749,900.0,3,2,Semi-Furnished,"New Manglapuri, Sultanpur",1,9000000,Ready_to_move,New_Property,Builder_Floor,6.802394763324311,16.012735135300492
750,1150.0,3,2,Semi-Furnished,"New Manglapuri, Sultanpur",1,6300000,Ready_to_move,Resale,Builder_Floor,7.047517221357296,15.65606019136176
751,1000.0,3,3,Semi-Furnished,Sultanpur Extension,1,5500000,Ready_to_move,New_Property,Apartment,6.907755278982137,15.520258650202699
752,450.0,1,1,Semi-Furnished,"New Manglapuri, Sultanpur",1,2350000,Ready_to_move,Resale,Apartment,6.1092475827643655,14.669925886120343
753,1350.0,3,3,Semi-Furnished,Sultanpur,1,8500000,Ready_to_move,Resale,Apartment,7.2078598714324755,15.955576721460545
754,445.0,1,2,Semi-Furnished,Sultanpur Extension,1,1650000,Ready_to_move,Resale,Apartment,6.09807428216624,14.316285845876763
755,1200.0,2,2,Semi-Furnished,"Manglapuri, Sultanpur",1,10000000,Ready_to_move,Resale,Apartment,7.090076835776092,16.11809565095832
756,50.0,1,1,Unfurnished,"Indra Park Palam, Manglapuri",1,1500000,Ready_to_move,Resale,Builder_Floor,3.912023005428146,14.22097566607244
757,1100.0,2,2,Semi-Furnished,"Sultanpur carpet area 1100 sqft status Ready to Move floor 1 out of 4 floors transaction Resale furnishing Semi-Furnished overlooking Main Road car parking 1 Covered bathroom 2 balcony 2 ownership Freehold 2 bhk flat available in sultanpur, near metro station, loan facility available, with registry, all the modern facilities are variable, with car parking, near market, fully ventilated. read more Contact Agent View Phone No. Share Feedback Agent Delhi Dream 3500+ Buyers Served",1,2800000,Ready_to_move,Resale,Builder_Floor,7.003065458786462,14.845129975145433
758,700.0,2,2,Semi-Furnished,Sultanpur Extension,1,2600000,Ready_to_move,Resale,Builder_Floor,6.551080335043404,14.77102200299171
759,500.0,1,1,Furnished,"New Manglapuri, Sultanpur",1,2350000,Ready_to_move,Resale,Builder_Floor,6.214608098422191,14.669925886120343
760,540.0,1,1,Unfurnished,Sultanpur Extension,1,2350000,Ready_to_move,Resale,Apartment,6.29156913955832,14.669925886120343
761,450.0,1,1,Unfurnished,Sultanpur,1,2000000,Ready_to_move,New_Property,Builder_Floor,6.1092475827643655,14.508657738524219
762,800.0,2,2,Semi-Furnished,Sultanpur,1,5000000,Almost_ready,Resale,Builder_Floor,6.684611727667927,15.424948470398375
763,700.0,2,2,Semi-Furnished,"New Manglapuri, Sultanpur",1,3500000,Ready_to_move,Resale,Builder_Floor,6.551080335043404,15.068273526459642
764,750.0,2,2,Semi-Furnished,Sultanpur,1,4500000,Almost_ready,Resale,Builder_Floor,6.620073206530356,15.319587954740548
765,750.0,2,2,Unfurnished,Sultanpur,1,4000000,Ready_to_move,Resale,Builder_Floor,6.620073206530356,15.201804919084164
766,1600.0,3,3,Unfurnished,"New Manglapuri, Sultanpur",1,10800000,Ready_to_move,Resale,Builder_Floor,7.3777589082278725,16.195056692094447
767,1000.0,3,2,Unfurnished,"New Manglapuri, Sultanpur",1,10000000,Ready_to_move,New_Property,Builder_Floor,6.907755278982137,16.11809565095832
768,1600.0,3,3,Unfurnished,"New Manglapuri, Sultanpur",1,10800000,Ready_to_move,Resale,Builder_Floor,7.3777589082278725,16.195056692094447
769,900.0,3,2,Semi-Furnished,"Manglapuri, Sultanpur",1,9000000,Ready_to_move,Resale,Builder_Floor,6.802394763324311,16.012735135300492
770,1700.0,3,3,Semi-Furnished,"New Manglapuri, Sultanpur",1,8500000,Ready_to_move,New_Property,Apartment,7.438383530044307,15.955576721460545
771,1100.0,3,2,Semi-Furnished,"New Manglapuri, Sultanpur",1,6000000,Ready_to_move,Resale,Builder_Floor,7.003065458786462,15.60727002719233
772,1000.0,3,3,Semi-Furnished,"New Manglapuri, Sultanpur",1,5500000,Ready_to_move,New_Property,Apartment,6.907755278982137,15.520258650202699
773,1000.0,3,2,Semi-Furnished,"Manglapuri, Sultanpur",1,7000000,Ready_to_move,New_Property,Builder_Floor,6.907755278982137,15.761420707019587
774,1100.0,3,2,Furnished,Sultanpur,1,6000000,Ready_to_move,Resale,Apartment,7.003065458786462,15.60727002719233
775,765.0,3,2,Unfurnished,"Manglapuri, Sultanpur",1,3700000,Ready_to_move,Resale,Builder_Floor,6.639875833826536,15.123843377614453
776,900.0,2,2,Semi-Furnished,"Indra Park Palam, Manglapuri",1,3100000,Ready_to_move,Resale,Builder_Floor,6.802394763324311,14.946912669455374
777,600.0,2,2,Unfurnished,Sultanpur,1,4500000,Ready_to_move,Resale,Apartment,6.396929655216146,15.319587954740548
778,360.0,1,1,Semi-Furnished,"Indra Park Palam, Manglapuri",1,1500000,Ready_to_move,Resale,Builder_Floor,5.886104031450156,14.22097566607244
779,950.0,3,2,Semi-Furnished,Chhattarpur,0,7090000,Almost_ready,New_Property,Builder_Floor,6.856461984594587,15.77419589850831
780,3600.0,2,2,Semi-Furnished,"Chhattarpur carpet area 400 sqyrd status Ready to Move transaction New Property furnishing Semi-Furnished car parking 1 Covered, 1 Open bathroom 2 balcony 1 Newly Constructed Property It's a Ground floor Builder Floor Apartment in a building of total 4 floors. The Builder Floor Apartment is newly constructed. Prime facilities are easily accessible from this place with Oxford Angel Public School (0 km ). Other key neighbourhood are Abdul Gaffar Khan Market (0 km ). read more Contact Agent View Phone No. Share Feedback Home Hunt Has Maximum Property Options Is the Top Agent of the Locality Is Trusted by All Users 4 Property Options in Chhattarpur CRISIL Rating Operating Since 2011 No of employees 5 Home Hunt Certified Agent Locality Superstar Chhattarpur 500+ Buyers Served",1,4500000,Ready_to_move,New_Property,Builder_Floor,8.1886891244442,15.319587954740548
